Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
USP48,100.6363766,112.0399401,86.43691976,119.4618536,109.5681497,125.8748813
LDLRAD2,0.352697582,1.155050929,0,0.304070897,0.348111675,0.207714326
HSPG2,4.937766143,9.817932892,2.197548807,4.066948244,3.307060912,3.063786301
CELA3B,1.058092745,1.347559417,1.465032538,0.304070897,0,0.103857163
CELA3A,0,0.192508488,0,0,0.217569797,0.415428651
LINC00339,3.762107537,3.657661274,3.662581346,2.470576036,3.002463196,3.479214952
CDC42,111.6875675,147.2689934,79.84427333,124.6690677,143.2044403,92.38094627
CDC42-AS1,8.69987368,11.16549231,10.25522777,5.397258418,4.177340099,7.633501463
CDC42-IT1,1.881053769,2.117593369,1.465032538,4.789116624,4.655993652,3.427286371
WNT4,8.935005401,7.507831035,7.325162691,14.67142077,14.40312055,18.59043213
AL445253.1,2.11618549,2.502610345,1.465032538,1.102257001,2.784893399,1.921357511
ZBTB40,17.75244494,19.05834032,16.84787419,17.21801453,16.10016496,16.82486037
EPHA8,4.4675027,3.850169762,2.197548807,1.482345622,2.219211928,0.36350007
EPHB2,77.59346796,66.99295385,57.86878526,139.1124353,121.3604327,106.8170919
AL512444.1,0.587829303,0,1.465032538,0.91221269,1.131362943,0.882785883
TEX46,1.293224466,0.385016976,1.465032538,0.494115207,0.261083756,0.675071558
KDM1A,131.4386321,106.8422109,116.4700868,92.55157921,97.03612938,89.5248743
AL031428.1,283.216158,80.46854802,217.5573319,119.4618536,101.1264416,113.4120217
LUZP1,51.37628106,71.22814059,48.34607376,55.98705387,76.32348472,70.41515635
LINC01355,18.10514252,16.170713,18.31290673,10.75650797,9.877668775,13.29371683
AL109936.6,19.75106457,8.277864988,16.11535792,11.66872066,6.918719539,12.56671669
HNRNPR,120.7401388,86.62881964,117.9351193,77.38604323,86.41872329,64.18372658
ZNF436,5.643161306,9.240407428,2.197548807,3.496815313,5.613300758,3.686929278
ZNF436-AS1,15.16599601,9.817932892,12.45277658,12.77097766,15.88259517,15.83821732
TCEA3,6.230990609,9.04789894,10.25522777,2.888673519,2.784893399,2.908000557
ASAP3,14.57816671,6.545288595,12.45277658,11.21261432,11.18308756,14.74771711
E2F2,0.587829303,1.347559417,2.197548807,0.038008862,0.261083756,0.051928581
ID3,15.04843015,3.465152786,16.11535792,5.43526728,6.657635783,2.596429069
AL450043.1,0.940526884,1.347559417,1.465032538,0.19004431,0,0.36350007
MDS2,1.175658605,1.540067905,1.465032538,0.494115207,0.304597716,0.311571488
RPL11,415.0074877,220.0372019,238.8003037,71.91276709,121.7085443,48.55322359
ELOA-AS1,79.94478517,80.853565,70.32156184,48.5373169,39.64121698,44.03543701
ELOA,22.21994764,35.6140703,20.51045554,17.63611201,18.49343273,18.48657497
PITHD1,34.564363,40.04176552,23.44052061,22.53925522,25.54269415,24.2506475
LYPLA2,13.16737638,27.33620531,10.98774404,12.16283587,12.27093654,10.69728776
GALE,10.81605917,11.16549231,9.522711499,24.70576036,16.75287435,26.06814785
HMGCL,14.10790326,15.01566207,22.70800434,17.40805884,12.00985278,19.21357511
FUCA1,9.640400564,8.662881964,10.25522777,12.58093335,13.44581344,12.41093095
CNR2,1.175658605,1.732576393,2.197548807,0.570132931,0.391625634,0.519285814
PNRC2,20.45645973,16.55572998,9.522711499,10.75650797,17.10098603,9.087501741
SRSF10,81.35557549,70.65061513,72.51911064,87.30635624,67.88177661,71.45372798
MYOM3,0.705395163,2.117593369,0,0,0,0.311571488
IFNLR1,0.940526884,1.540067905,2.197548807,0.988230415,1.827586293,2.544500488
AL138902.1,0.117565861,0.192508488,0.732516269,0,0.043513959,0.051928581
GRHL3,0.235131721,0.385016976,1.465032538,0,0.087027919,0.259642907
STPG1,1.881053769,3.080135809,8.790195229,5.663320453,4.351395936,13.03407393
NIPAL3,6.701254051,10.97298382,14.65032538,15.96372208,15.44745557,20.61564681
RCAN3AS,13.52007396,3.850169762,10.25522777,4.941152073,3.829228424,5.089000975
RCAN3,10.22822987,10.58796684,10.98774404,9.008100317,9.399015222,7.685430044
NCMAP-DT,0.822961024,1.925084881,0.732516269,0.266062035,0.478653553,0.415428651
NCMAP,2.939146513,2.502610345,4.395097615,0.418097483,0.348111675,0.571214395
SRRM1,60.1937206,87.01383661,55.67123645,65.90736688,66.14121823,69.1688704
CLIC4,64.6612233,47.54959656,62.99639914,57.08931087,53.73973981,46.63186608
AL050344.1,0.822961024,0.577525464,0,0,0,0.103857163
SYF2,40.2075243,24.44857799,29.30065076,19.42252853,26.45648729,20.09636099
AL031432.4,3.174278235,0.96254244,5.127613884,2.508584898,3.002463196,2.804143394
AL031432.5,0.117565861,0,0,0.076017724,0.130541878,0.207714326
RSRP1,54.55055929,36.19159576,75.44917572,166.3267805,108.4803007,150.592886
AL031432.3,0.470263442,0,0,0.418097483,1.044335025,0.467357232
RHD,21.51455248,9.625424404,35.89329719,35.53828606,26.10837562,23.05629013
TMEM50A,43.73450012,25.60362892,35.16078092,55.07484118,58.35221951,44.86629431
RHCE,7.759346796,6.737797083,6.592646422,8.095887627,5.047619286,6.906501323
MACO1,136.3763982,90.09397242,117.2026031,119.7659245,109.5681497,110.2963068
LDLRAP1,0.235131721,0.577525464,0.732516269,0.19004431,0.174055837,0.207714326
AL606491.1,0.352697582,0,0.732516269,0.228053173,0.087027919,0.311571488
MAN1C1,35.50488988,12.70556021,37.35832973,42.03780148,44.21018271,47.87815203
AL031280.1,19.75106457,1.925084881,15.38284165,17.52208543,17.8842373,19.10971795
SELENON,19.04566941,9.625424404,23.44052061,19.30850195,18.75451649,16.87678895
AL020996.1,0.705395163,0.192508488,3.662581346,0.646150656,1.000821065,0.830857302
MTFR1L,14.46060085,11.3580008,14.65032538,15.96372208,16.18719288,18.22693206
AUNIP,3.056712374,3.657661274,6.592646422,2.35654945,1.958128171,2.388714743
PAQR7,3.056712374,13.28308568,4.395097615,7.487745833,7.397373092,7.89314437
STMN1,249.1220585,308.0135809,125.260282,147.0942963,268.8292409,97.00259001
PAFAH2,3.644541677,2.310101857,5.127613884,2.280531726,2.262725887,2.700286232
EXTL1,1.998619629,4.235186738,3.662581346,11.55469408,11.18308756,13.91685981
SLC30A2,1.058092745,0.385016976,0,2.774646933,1.3924467,4.102357929
PDIK1L,20.45645973,22.52349311,14.65032538,13.98726125,19.40722588,13.44950258
FAM110D,0.352697582,0.96254244,0.732516269,2.432567174,1.958128171,1.609786023
C1orf232,0.470263442,1.155050929,0,0.494115207,0.087027919,0.36350007
AL391650.1,0,0,0,0.228053173,0.174055837,0.519285814
ZNF593,7.759346796,6.352780107,5.127613884,4.599072314,8.659277913,4.15428651
CNKSR1,4.232370979,12.70556021,6.592646422,8.399958524,5.787356595,7.062287067
CATSPER4,0.117565861,1.347559417,0.732516269,0.266062035,0.261083756,0.207714326
CEP85,15.98895703,17.13325544,14.65032538,20.90487415,17.10098603,18.79814646
SH3BGRL3,36.09271919,43.31440982,21.2429718,31.62337327,56.30706342,17.91536058
UBXN11,10.93362503,11.55050929,16.11535792,16.07774867,11.79228299,18.79814646
CD52,0.352697582,0,0,0.532124069,0.174055837,0.415428651
CRYBG2,2.351317211,1.155050929,0.732516269,0.646150656,0.304597716,0.103857163
LIN28A,0.470263442,0.770033952,0.732516269,0.114026586,0,0.311571488
DHDDS,31.03738718,24.83359496,32.23071584,55.98705387,50.82430454,61.0680117
AL513365.2,11.63902019,3.850169762,12.45277658,10.49044594,7.658456848,9.554858974
HMGN2,82.76636582,52.36230876,77.64672453,25.54195533,31.3735647,22.90050439
RPS6KA1,2.939146513,4.812712202,3.662581346,5.397258418,3.002463196,3.635000696
AL512408.1,0.117565861,0.192508488,0,0,0.348111675,0.155785744
ARID1A,121.5630998,82.3936329,108.4124078,95.09817297,85.67898599,78.46408646
PIGV,1.998619629,2.502610345,5.127613884,3.26876214,3.263546952,3.219572045
ZDHHC18,21.39698662,23.10101857,14.65032538,25.27589329,22.01806344,24.04293318
GPN2,14.34303499,16.36322149,17.58039046,22.4632375,17.8842373,18.9539322
GPATCH3,3.879673398,3.465152786,6.592646422,4.827125486,4.830049489,6.231429765
NUDC,55.96134962,41.9668504,43.95097615,38.38895072,44.81937814,34.22093513
KDF1,1.881053769,3.080135809,2.197548807,0.72216838,0.783251269,0.675071558
TRNP1,5.760727166,7.700339523,2.930065076,18.24425381,18.92857232,17.96728916
TENT5B,1.645922048,2.695118833,1.465032538,1.064248139,0.913793147,1.298214534
SLC9A1,11.87415191,20.21339125,8.790195229,22.50124636,23.2364543,35.20757817
AL590640.1,0.352697582,0.385016976,0.732516269,0,0,0.207714326
WDTC1,36.32785091,31.18637507,32.23071584,34.93014427,32.59195556,34.89600669
TMEM222,23.27804039,30.80135809,23.44052061,21.24695391,17.62315354,18.85007504
SYTL1,1.058092745,4.812712202,1.465032538,3.002700106,1.871100253,3.479214952
MAP3K6,1.881053769,2.695118833,1.465032538,2.128496277,2.262725887,3.219572045
FCN3,0.587829303,0.192508488,0.732516269,0.152035448,0,0.519285814
CD164L2,0.235131721,0.192508488,1.465032538,0.836194966,1.000821065,2.440643325
GPR3,0.235131721,1.732576393,0,3.306771002,7.353859132,3.531143534
WASF2,49.61279315,18.48081486,49.8111063,37.81881779,36.42118399,36.66157845
FO393419.2,3.526975816,0.577525464,3.662581346,2.204514002,1.305418781,2.077143255
BX293535.1,0.235131721,2.310101857,0.732516269,0.532124069,0.565681472,1.038571628
AHDC1,42.08857807,44.66196924,44.68349242,61.08024139,50.91133245,54.9404391
FGR,1.058092745,0.577525464,0,0.266062035,0.304597716,0.415428651
IFI6,19.04566941,11.55050929,10.98774404,11.32664091,17.27504187,17.34414618
AL445490.1,1.998619629,1.347559417,1.465032538,1.140265863,1.000821065,1.298214534
FAM76A,24.33613313,16.55572998,30.03316703,29.6849213,26.50000125,31.57257748
STX12,93.81755671,112.0399401,78.3792408,131.7767249,118.4885113,139.1685981
AL020997.2,0,0,0,0.19004431,0.174055837,0.259642907
AL020997.3,0.117565861,0.577525464,0,0.456106345,0.391625634,0.311571488
AL020997.4,1.881053769,1.155050929,2.930065076,1.368319036,1.044335025,1.50592886
PPP1R8,24.57126485,25.21861194,24.90555315,21.3609805,22.10509136,22.12157567
THEMIS2,1.645922048,3.272644297,1.465032538,3.07871783,2.262725887,4.15428651
RPA2,25.27666002,20.02088276,20.51045554,13.22708401,16.88341623,15.0592886
SMPDL3B,0.587829303,1.732576393,0,5.245222969,1.044335025,7.373858556
AL512288.1,0.940526884,1.155050929,0.732516269,3.344779865,0.65270939,3.271500627
XKR8,0.470263442,0.770033952,2.197548807,3.99093052,2.175697968,4.725500905
EYA3,75.94754591,57.94505491,77.64672453,82.13715099,74.66995427,89.73258862
PTAFR,2.586448932,2.887627321,2.197548807,0.532124069,0.087027919,0.36350007
DNAJC8,52.31680794,57.56003794,41.02091107,35.5002772,42.86124997,39.77729334
ATP5IF1,154.1288432,94.52166765,76.18169199,54.84678801,98.2980342,39.41379327
AL353622.1,11.16875675,6.352780107,5.127613884,2.470576036,2.523809643,1.246285953
SESN2,14.46060085,35.22905332,13.91780911,10.71849911,11.1395736,13.76107407
MED18,3.291844095,3.465152786,2.930065076,2.204514002,2.132184009,2.492571906
PHACTR4,193.5134064,122.6279069,172.1413232,189.7782485,152.1683159,129.4060248
RCC1,23.39560625,31.95640902,16.11535792,13.0370397,10.9220038,11.164645
SNHG3,15.16599601,13.47559417,8.790195229,7.335710385,11.96633882,7.16614423
TRNAU1AP,60.07615474,54.47990213,52.00865511,82.47923075,65.88013448,75.08872867
SNHG12,13.28494224,30.99386658,13.18529284,13.15106629,11.1395736,13.13793109
TAF12,27.86310895,18.86583183,27.10310196,24.17363629,22.0615774,26.63936225
RAB42,0.822961024,0.577525464,0,0.228053173,0.565681472,0.207714326
LINC01715,1.881053769,3.465152786,2.197548807,1.938451967,2.697865481,1.86942893
AL360012.1,1.058092745,2.117593369,0,0.570132931,0.739737309,0.623142977
GMEB1,32.56574337,28.10623926,19.77793927,25.04784012,20.10344923,28.87229125
YTHDF2,56.54917892,40.04176552,48.34607376,33.33377206,40.33744033,30.22243436
OPRD1,2.704014792,2.502610345,1.465032538,4.637081176,2.349753806,3.115714883
EPB41,72.30300423,94.32915916,102.5522777,89.20679934,82.41543903,82.51451581
TMEM200B,0.705395163,0.577525464,0,0.532124069,0.739737309,0.311571488
AL357500.1,0.352697582,1.540067905,0,0.950221552,0.217569797,0.727000139
SRSF4,70.18681874,58.71508887,75.44917572,74.15528995,71.92857483,85.26673062
MECR,25.04152829,10.39545836,18.31290673,44.69842183,32.15681597,41.5428651
PTPRU,14.69573257,20.21339125,19.045423,43.74820027,40.59852409,37.6482215
LINC01756,1.410790326,4.620203714,0.732516269,3.26876214,3.481116749,1.246285953
LINC01648,0.235131721,0,0,2.280531726,1.827586293,1.609786023
MATN1,1.645922048,3.080135809,2.197548807,1.862434243,1.479474618,1.661714604
MATN1-AS1,0,0.770033952,0.732516269,0.836194966,0.783251269,1.090500209
LAPTM5,0.235131721,0.577525464,0.732516269,3.876903934,4.177340099,3.635000696
AL137027.1,0.470263442,0.770033952,0,5.245222969,3.176519033,4.362000836
LINC01778,1.175658605,0.96254244,0,0.684159518,0.826765228,0.623142977
SDC3,34.32923128,109.7298382,54.20620391,33.75186954,48.47455073,31.88414897
PUM1,187.2824158,154.3918074,152.363384,141.7730556,144.0312055,121.5128804
NKAIN1,104.2809183,56.98251247,82.77433841,58.98975398,59.30952661,33.7535779
SNRNP40,38.09133881,27.72122228,25.63806942,37.02063168,37.72660277,39.72536475
ZCCHC17,65.01392088,69.30305571,63.72891541,81.33896489,91.3358007,86.30530225
AL451070.1,49.73035901,39.84925703,58.60130153,38.61700389,32.80952536,41.38707936
FABP3,15.75382531,18.67332334,16.84787419,26.56819461,26.84811293,26.4835765
SERINC2,28.45093825,26.18115438,21.97548807,4.941152073,3.002463196,3.323429208
LINC01226,2.586448932,2.887627321,2.930065076,1.710398794,1.218390862,1.50592886
HCRTR1,3.644541677,2.502610345,7.325162691,35.34824175,23.32348222,40.19272199
PEF1,8.81743954,10.01044138,5.860130153,5.739338177,7.049261417,6.075644021
AC114488.2,0.235131721,1.347559417,0,4.104957107,1.871100253,4.413929417
AC114488.3,0.117565861,0,0.732516269,0.380088621,0.174055837,0.415428651
COL16A1,5.172897864,8.277864988,15.38284165,55.4549298,24.93349871,67.14365572
ADGRB2,50.67088589,65.45288595,35.89329719,80.76883196,68.75205579,72.33651386
SPOCD1,0.705395163,1.540067905,0.732516269,10.90854342,17.53612562,12.30707379
AL354919.1,0.470263442,1.155050929,0.732516269,0.684159518,0.609195431,0.675071558
AL136115.2,5.995858887,18.86583183,5.127613884,7.183674936,6.048440351,8.516287346
PTP4A2,81.9434048,76.61837826,47.61355749,47.73913079,70.62315605,47.51465196
AL136115.1,0.705395163,0.192508488,0,0.342079759,0.783251269,0.675071558
KHDRBS1,124.0319829,119.7402796,84.97188722,100.609458,99.08128547,84.79937339
AL445248.1,78.0637314,55.05742759,57.86878526,43.33010279,28.54515734,41.07550787
TMEM39B,35.97515332,36.57661274,24.90555315,40.78350903,37.24794921,37.54436434
KPNA6,67.01254051,89.90146394,59.3338178,73.66117474,73.23399361,72.64808535
TXLNA,31.62521648,34.84403634,21.2429718,25.19987557,24.58538704,27.15864806
CCDC28B,42.32370979,19.4433573,37.35832973,20.86686529,29.63300633,19.26550369
AL049795.1,0.822961024,0.577525464,2.930065076,1.406327898,2.219211928,2.284857581
IQCC,6.113424748,3.080135809,9.522711499,4.485045728,5.395730961,5.66021537
DCDC2B,18.10514252,3.657661274,21.97548807,19.91664374,12.57553426,23.78329027
TMEM234,5.525595445,4.04267825,2.197548807,11.47867635,8.22413832,11.68393081
EIF3I,29.86172858,26.75867984,21.97548807,17.86416519,20.75615862,18.74621788
FAM167B,0.235131721,1.155050929,1.465032538,0.228053173,0.217569797,0.103857163
HDAC1,11.99171777,14.24562812,14.65032538,17.14199681,17.27504187,16.87678895
MARCKSL1,97.1094008,94.52166765,42.48594361,48.42329031,81.71921568,25.08150481
AL109945.1,0.117565861,0,0,0.114026586,0.130541878,0.155785744
TSSK3,7.289083353,4.812712202,6.592646422,5.473276142,7.266831214,8.67207309
FAM229A,6.58368819,26.56617136,7.325162691,5.777347039,6.744663701,3.167643464
BSDC1,41.14805119,46.58705412,37.35832973,55.07484118,45.99425505,57.58879675
ZBTB8B,10.34579573,19.82837427,8.790195229,12.77097766,10.61740608,6.750715579
ZBTB8A,65.71931604,52.16980027,63.72891541,50.62780431,43.51395936,44.08736559
ZBTB8OS,86.64603922,59.48512282,78.3792408,93.31175645,86.67980705,92.38094627
RBBP4,114.9794116,109.5373297,101.8197614,91.41131334,83.06814842,77.01008618
SYNC,153.5410139,96.25424404,119.4001519,69.86028854,57.04680072,62.67779772
AC114489.1,1.881053769,2.310101857,0.732516269,0.72216838,0,0.519285814
KIAA1522,9.757966425,15.78569602,12.45277658,15.20354484,13.88095304,16.98064611
YARS,55.13838859,73.73075094,41.75342734,66.40148208,58.87438702,70.05165628
S100PBP,60.89911576,58.52258038,57.13626899,89.09277276,73.53859132,78.41215788
FNDC5,6.113424748,4.812712202,5.860130153,10.94655228,9.747126897,9.814501881
HPCA,6.348556469,11.93552626,2.197548807,14.59540305,24.28078932,8.204715858
TMEM54,4.114805119,2.310101857,2.930065076,5.359249556,7.876026645,4.102357929
AL031602.2,23.16047453,26.18115438,21.97548807,17.4460677,14.09852283,19.62900376
RNF19B,19.04566941,19.63586578,10.98774404,19.91664374,22.19211928,19.31743227
AL020995.1,56.66674478,46.39454563,55.67123645,43.2160762,35.11576521,47.67043771
AK2,31.2725189,29.45379868,27.83561823,35.12018858,31.76519033,39.8811505
AZIN2,34.21166542,30.80135809,29.30065076,36.18443672,38.94499363,27.21057664
TRIM62,21.27942076,10.58796684,10.98774404,20.22071464,16.4917906,20.56371823
AL662907.3,2.11618549,3.080135809,3.662581346,2.926682382,2.958949237,2.959929139
ZNF362,41.61831463,24.2560695,33.69574838,46.97895355,38.20525632,46.52800892
AL513327.3,0,0.385016976,0,0.228053173,0.217569797,0.155785744
A3GALT2,3.291844095,4.427695226,2.930065076,2.318540588,1.784072334,1.713643185
AL513327.1,151.777526,44.46946075,118.6676356,67.46573022,51.91215352,56.65408228
PHC2,90.99597606,85.85878569,75.44917572,83.88555865,79.97865731,76.07537172
AL513327.2,28.92120169,18.67332334,19.045423,23.90757426,19.45073984,26.12007643
ZSCAN20,4.4675027,4.04267825,2.930065076,3.724868486,4.09031218,3.427286371
CSMD2,253.8246929,374.2365008,351.6078092,753.0315759,630.2126735,581.7039686
HMGB4,0.587829303,0.577525464,0.732516269,0.988230415,1.131362943,1.194357372
CSMD2-AS1,24.45369899,15.59318753,30.7656833,26.98629209,22.84482867,22.32928999
C1orf94,2.468883071,4.235186738,2.930065076,1.710398794,1.784072334,1.090500209
AC099565.1,1.881053769,1.155050929,2.930065076,2.280531726,2.915435277,2.232928999
SMIM12,38.56160226,46.7795626,41.02091107,35.76633923,34.63711165,36.8173642
GJB3,1.058092745,0.192508488,2.930065076,0.608141794,0.609195431,0.727000139
GJA4,0,0,0,0,0,0.103857163
AL122010.1,0.352697582,0,0,0,0,0.207714326
DLGAP3,23.04290867,25.21861194,28.5681345,83.35343458,72.84236797,78.51601504
TMEM35B,3.879673398,1.155050929,2.197548807,2.470576036,3.089491115,4.050429348
ZMYM6,33.50627025,33.8814939,31.49819957,39.60523431,38.85796571,40.81586496
ZMYM1,27.51041137,21.94596764,43.95097615,26.03607054,25.06404059,23.52364736
AL590434.1,1.175658605,2.695118833,1.465032538,0.760177242,0.391625634,0.623142977
SFPQ,178.2298446,190.3908947,158.2235141,162.6779298,166.1362968,153.2412436
ZMYM4,157.8909507,138.2210944,161.1535792,125.5052626,135.5024695,123.0188093
ZMYM4-AS1,65.36661846,35.42156181,63.72891541,30.06500992,25.89080582,35.10372101
KIAA0319L,74.65432144,61.21769921,90.83201737,107.3370266,95.7307106,105.6227345
NCDN,8.81743954,26.56617136,6.592646422,13.60717263,21.8440076,10.95693067
AC004865.2,3.879673398,6.545288595,5.127613884,3.762877348,2.04515609,3.063786301
TFAP2E,28.09824067,29.45379868,24.90555315,22.1591666,16.23070684,19.57707518
PSMB2,40.67778775,40.4267825,29.30065076,29.00076178,35.59441876,32.45536336
C1orf216,11.16875675,17.90328939,8.790195229,19.49854626,23.71510785,16.98064611
CLSPN,4.114805119,6.160271619,8.790195229,4.789116624,4.177340099,3.219572045
AL354864.1,0.587829303,0.385016976,0.732516269,0.19004431,0,0.103857163
