Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
ADAD1,0.078599169,0.157885135,0.155176248,0,0,0
IL21,0,0.086296472,0.057828992,0,0,0
LINC02435,0.363251979,0.291871218,0.325981237,0,0,0
AC133530.1,0,0.200446943,0.244224557,0,0,0
AC078850.1,0,0.122527166,0,0,0,0
JADRR,0,0.148564316,0.110617689,0,0,0
AC082650.1,0,0.247033031,1.125684077,0,0,0
PABPC4L,0.121587136,0.15386912,0.061102682,0,0,0
LINC02485,0.679636148,1.476910017,1.901789823,0,0,0
LINC02172,0,0.21331695,0.218626286,0,0,0
AC131956.2,0.332419675,0.207742586,0.464041542,0,0,0
AC131956.3,0,0.330334867,0,0,0,0
LINC01095,0,0.040125422,0,0,0,0
AC097372.1,0,0.310478673,0,0,0,0
POU4F2,0,0.063251142,0,0,0,0
AC092435.2,1.677217972,0.48793738,6.030901728,0,0,0
AC080078.1,0,0.623607773,0,0,0,0
AC093599.2,0,0.135538161,0,0,0,0
AC093599.1,0.204176281,0.328109319,0,0,0,0
AC096736.1,0,0.209991119,0.241233,0,0,0
AC074344.2,0,0.402248475,0,0,0,0
AC104793.1,0,0.100030981,0,0,0,0
TKTL2,0,0.064079997,0,0,0,0
AC034159.2,1.257160551,0.952810543,1.613046079,0,0,0
AC106895.1,0,0.161676089,0.154774831,0,0,0
AC106895.2,0.11370064,0.131180599,0.21976686,0,0,0
AC096751.2,0,0.259610431,0,0,0,0
AC019193.4,0.196364538,0.32724318,0.383761353,0,0,0
AC108477.2,0.504043139,0.531557562,0.554100332,0,0,0
AC108477.1,0.230460789,0.378063859,0.434311124,0,0,0
AC084871.3,0.211658115,0.324671984,0.169220482,0,0,0
LINC02437,0.232864057,0.249473533,0.501531616,0,0,0
AC108073.3,0.058476785,0.068520981,0.082651104,0,0,0
ZFP42,0.102847037,0.085697733,0.114855531,0,0,0
TRIML1,0.130440145,0.122276034,0.163879233,0,0,0
AC138781.1,0.54009969,0.618805513,0.52776685,0,0,0
AC122138.1,0.234563419,0.527717621,0.530451202,0,0,0
DBET,0,0.076027115,0,0,0,0
DUX4,0,0.111625928,0,0,0,0
LRRC14B,0,0.110540072,0.148150228,0,0,0
AC122719.1,0,0.304924493,0,0,0,0
AC116351.1,0.087035019,0.07342883,0,0,0,0
SLC6A19,0,0.037734647,0.086697401,0,0,0
SLC6A18,0,0.094922,0.127218262,0,0,0
TERT,0.082198593,0.139660139,0.135542766,0,0,0
SLC6A3,0,0.356143434,0.0852353,0,0,0
IRX4,0.081521436,0.171942964,0.064012455,0,0,0
AC025183.1,0,0.467909624,0,0,0,0
LSINCT5,0.16028648,0.203916575,0.359601516,0,0,0
AC091891.1,0,1.445215044,0.221364003,0,0,0
LINC02162,0,0.247463402,0,0,0,0
AC025187.1,0,0.2898857,0,0,0,0
LINC02063,0.094764208,0.177666032,0.1904921,0,0,0
AC010451.1,0,0.289148077,0.290645866,0,0,0
LINC01020,0.08339812,0.144329205,0.169256304,0,0,0
AC026736.1,0,0.09480133,0.211760893,0,0,0
AC122710.1,0,0.098348956,0,0,0,0
AC027343.2,0,0.414122428,0.777032826,0,0,0
LINC02142,0.137440334,0.085892059,0,0,0,0
AC091965.4,0.25813964,0.338776133,0,0,0,0
AC106771.1,0,1.145516071,0,0,0,0
AC016575.2,0.55606594,0.521262359,1.117786671,0,0,0
AC020980.1,1.455727209,1.426642723,2.078308324,0,0,0
PRDM9,0.188323479,0.325913559,0.209301146,0,0,0
AC113370.1,0.046840176,0.043908499,0,0,0,0
AC025475.1,0,0.233337155,0,0,0,0
AC025475.2,0,0.141619135,0,0,0,0
AC113355.1,0.445075475,0.568934551,0.864176695,0,0,0
AC109472.1,0.376077688,0.793213611,0.905600823,0,0,0
LINC02061,1.809289176,2.45926913,0.909244382,0,0,0
AC008766.1,0,0.234897654,0,0,0,0
AC034232.2,0.42963219,0.650583173,0.332166704,0,0,0
UGT3A1,0.024989888,0.046851594,0.03139619,0,0,0
AC010425.1,0.437625902,0.410235358,0,0,0,0
AC008964.1,0.111994064,0.125981368,0.337690541,0,0,0
LINC02104,0,0.21852922,0,0,0,0
LINC00604,0.374143132,0.382610082,0.384592005,0,0,0
AC114977.2,0,0.032200395,0,0,0,0
AC104119.1,0,0.502810594,0,0,0,0
AC093292.1,0,0.50617013,0,0,0,0
AC010478.1,0,0.01588859,0,0,0,0
ISL1,0,0.080678164,0,0,0,0
LINC02118,0.439211503,0.711155695,0.802626793,0,0,0
ESM1,0,0.063318273,0.169723366,0,0,0
AC034238.1,0.051241342,0.020586086,0.045983827,0,0,0
GZMK,0,0.10877651,0,0,0,0
GZMA,0.507348109,0.570712471,0.339951862,0,0,0
CCNO,0.244259247,0.997660744,0.394555528,0,0,0
AC034245.1,0.148193612,0.115765275,0.093091952,0,0,0
AC022431.1,0,0.318008939,0,0,0,0
LRRC70,0,0.118205819,0,0,0,0
AC025176.1,0.747261215,0.700490924,0.730197971,0,0,0
CD180,0.032080727,0.040097105,0.060457212,0,0,0
AC026774.1,0,0.164450354,0,0,0,0
OTP,0,0.121268742,0,0,0,0
AC108482.1,0,0.275431565,0,0,0,0
SPZ1,0,0.162928459,0,0,0,0
AC026726.2,0.473524902,0.721317151,0.743644697,0,0,0
AC108174.1,0,0.152530462,0,0,0,0
AC027338.1,0,0.103304722,0,0,0,0
AC114928.1,0.584204216,0.889914172,0.458730223,0,0,0
AC123595.1,0,0.135797316,0,0,0,0
AC099509.1,0,0.130715331,0,0,0,0
AC010406.1,0,0.153561073,0,0,0,0
LINC01848,0,0.329059443,0,0,0,0
AC093534.2,0,0.473479976,0,0,0,0
AC093295.1,0,0.157493339,0.14071925,0,0,0
LINC02216,0,0.488963831,0.393197334,0,0,0
AC010255.2,0.566459695,0.796508371,1.245431119,0,0,0
AC106786.1,0,0.194962343,0,0,0,0
AC025465.2,0,0.298777899,0.266956063,0,0,0
LINC02039,0.419745065,0.236084199,1.001963381,0,0,0
AC010424.2,0.34204959,0.577153921,0.429735988,0,0,0
IL13,0.062983568,0.403450205,0,0,0,0
AC113410.2,0.223492579,0.29330618,0.336943438,0,0,0
AC008406.1,0.3361064,0.21004657,0.49264743,0,0,0
AC104116.1,0.442417426,1.313302124,1.111667401,0,0,0
PCDHGA2,0,0.033819998,0,0,0,0
POU4F3,0,0.099292888,0,0,0,0
AC011388.1,0.420911024,0.620033302,0.377724291,0,0,0
SLC36A2,0.099385878,0.239568224,0.169458318,0,0,0
LINC01861,0.338609986,1.058055813,0,0,0,0
FAM71B,0,0.06777447,0.090834056,0,0,0
C5orf52,0.756589025,1.063852374,0.897736955,0,0,0
AC136424.2,1.291890318,2.220225821,2.908007398,0,0,0
LINC02202,0.094292451,0.203298807,0.201390275,0,0,0
C5orf58,0,0.053534168,0,0,0,0
LINC01366,0,0.075605585,0.215325464,0,0,0
AC008514.1,0.152673016,0.310087642,0.287717445,0,0,0
AC091980.2,0,0.046480364,0,0,0,0
TLX3,0,0.185194254,0,0,0,0
AC022440.1,0,0.072260752,0,0,0,0
SMIM23,0.404810602,0.776196682,0.20805797,0,0,0
LINC01944,0.162787433,0.114449054,0.187475691,0,0,0
NKX2-5,0,0.138714837,0,0,0,0
AC008663.3,0,0.310818365,0.583199693,0,0,0
LINC01863,0.306736778,0.287538447,0,0,0,0
AC138965.1,0.139416187,0.130690275,0.21894542,0,0,0
AC113391.2,0,0.410977195,0.34425505,0,0,0
AC140125.3,0.115405917,0.086546226,0.318979965,0,0,0
C5orf60,0,0.043253347,0.057969867,0,0,0
OR2V2,0.03172032,0.065416953,0.04782241,0,0,0
FOXF2,0.086552083,0.695441825,0.139808844,0,0,0
FOXCUT,0,0.060832545,0,0,0,0
AL138831.2,0,0.34786284,0,0,0,0
AL034376.2,0,0.347053386,0,0,0,0
AL139095.5,0,0.119868348,0,0,0,0
TFAP2A-AS1,0.519422114,0.671602803,0.517562645,0,0,0
LINC00518,0.133963823,0.237205096,0.168306226,0,0,0
MIR5689HG,0.2819125,0.528535787,0.79691041,0,0,0
AL009031.1,0,0.051125612,0.159881379,0,0,0
AL022726.1,0.602097888,1.222895303,0.756449175,0,0,0
HDGFL1,0,0.094650923,0,0,0,0
AL133268.3,0,0.935471703,0.923820657,0,0,0
SLC17A4,0.097949559,0.397882333,0.049223799,0,0,0
SLC17A1,0.178970042,0.223691327,0.281062563,0,0,0
SLC17A3,0.050593646,0.150185635,0.15890905,0,0,0
SLC17A2,0,0.077438314,0,0,0,0
HIST1H3C,0.858328362,0.742713688,0,0,0,0
HIST1H2AD,0.38556735,0.650583173,0,0,0,0
HIST1H2BI,0.397711203,0.298255103,0.499666778,0,0,0
AL021917.1,0.255743407,0.319648929,0.374855499,0,0,0
AL021807.1,0,0.452529535,0,0,0,0
HIST1H4I,0.234200879,0.153679745,0.17654378,0,0,0
HIST1H2BK,1.19313361,0.894765309,0.899400201,0,0,0
POM121L2,0.144570513,0.101641498,0.158928002,0,0,0
HIST1H2BL,0.931524397,0.582147512,0,0,0,0
HIST1H3H,0.46548608,0.643044753,0.246238373,0,0,0
HIST1H2BM,0.874964648,0.820201534,0,0,0,0
HIST1H4K,0,0.364215366,0,0,0,0
OR2B6,0,0.150789801,0,0,0,0
HLA-G,0,0.096683376,0,0,0,0
LINC02569,0,0.534125473,0,0,0,0
MUC21,0,0.052428576,0,0,0,0
AL645933.2,0,0.094146806,0,0,0,0
MCCD1,0.256103609,0.280086746,0,0,0,0
DDX39B-AS1,0.345035222,0.323439832,0.36123917,0,0,0
TNF,0,0.08465077,0,0,0,0
AIF1,0,0.251405297,0,0,0,0
HLA-DPA1,0.042178975,0.024711899,0.139103476,0,0,0
SMIM40,0,0.438557782,0.326540382,0,0,0
AL138889.3,0,0.442307807,0,0,0,0
LINC01016,0.029975859,0.050579463,0.037660345,0,0,0
BNIP5,0.040569737,0.083667144,0.071358035,0,0,0
DINOL,0,0.179235322,0,0,0,0
FGD2,0.035772883,0.047506352,0.082396359,0,0,0
AL353597.1,0.581275555,0.123839575,0,0,0,0
KCNK5,0.064087959,0.112643928,0.100646599,0,0,0
AL139275.2,0.224902365,0.316238945,0.635754131,0,0,0
TREML2,0.072060857,0.05253939,0.090534076,0,0,0
TREM1,0.025721943,0.038579255,0.032315913,0,0,0
LINC02537,0,0.068786437,0,0,0,0
MYMX,0,0.266124577,0,0,0,0
RUNX2-AS1,0,0.112658818,0,0,0,0
ANKRD66,0.106709837,0.069252218,0.391883836,0,0,0
MEP1A,0.111828759,0.076239647,0.089406997,0,0,0
ADGRF1,0.034262966,0.041295193,0.052270722,0,0,0
AL356421.2,0,0.865242596,0,0,0,0
CRISP1,0.105699629,0.084929144,0.132796343,0,0,0
AL135908.1,0.183447904,0.103179656,0.322666174,0,0,0
TFAP2B,1.674070164,2.935498926,1.565048895,0,0,0
LINCMD1,0.590368709,1.967708992,0,0,0,0
IL17F,0.17041571,0.133124642,0.24978656,0,0,0
GSTA2,0.12410153,0.209401464,0,0,0,0
GSTA5,0,0.182889261,0,0,0,0
GCM1,0.141716805,0.35766473,0.356093461,0,0,0
AL033384.1,0,0.070427762,0,0,0,0
AL121718.1,2.114343747,0.587261986,1.672528022,0,0,0
LCAL1,0,0.03789524,0.050788717,0,0,0
TBX18-AS1,0.058392281,0.80737915,0.183403702,0,0,0
AL096678.1,0.321033832,0.180564398,0,0,0,0
AL133457.1,0,0.143914886,0,0,0,0
AL138731.1,0,0.230653304,0.309130786,0,0,0
AL157378.1,1.029246579,0.750421094,0.862066607,0,0,0
PRDM13,0.166514251,0.095389739,0,0,0,0
Z86062.2,0,0.448559977,0,0,0,0
AL357139.2,0.044479834,0.243226015,0.456373732,0,0,0
GPR6,0,0.043818198,0,0,0,0
RFPL4B,0,0.134709793,0.120362303,0,0,0
AL589684.1,0,0.3361988,0,0,0,0
LINC02518,0,0.306707677,0,0,0,0
AL445224.1,0,0.154186152,0,0,0,0
CALHM5,0,0.03483249,0,0,0,0
CALHM4,0.094116751,0.191156512,0.157658834,0,0,0
VGLL2,0,0.050934646,0,0,0,0
AL117378.1,0,0.065913686,0,0,0,0
TAAR2,0,0.140059812,0,0,0,0
VNN1,0.055058177,0.081104797,0.039527234,0,0,0
VNN3,0.047278617,0.059092665,0,0,0,0
VNN2,0.093427649,0.142317681,0.249429034,0,0,0
AL032821.1,0,0.293378298,0,0,0,0
AL450270.1,1.162618684,3.124241275,1.655417761,0,0,0
IL20RA,0.102513636,0.108109593,0.225388803,0,0,0
IL22RA2,0,0.107869101,0.065713857,0,0,0
LINC02528,0.260293443,0.488003902,0.560607732,0,0,0
AL360007.1,0,0.325602276,0,0,0,0
AL078581.3,0.641388227,0.450933311,1.510897163,0,0,0
RAET1E-AS1,0,0.234783459,0,0,0,0
NOX3,0.551010795,0.688698147,0.480740006,0,0,0
AL355297.2,0,1.982009203,0,0,0,0
AL078604.2,0,0.255423763,0.114109716,0,0,0
AL031121.3,0,0.102052262,0.153871341,0,0,0
AL137005.1,0,0.136253231,0,0,0,0
AL358972.1,0,0.365778522,0.571936179,0,0,0
TBXT,0,0.043223733,0,0,0,0
AL121956.1,0.078309028,0.165167434,0.245960003,0,0,0
RPS6KA2-IT1,0,0.245326413,0,0,0,0
AL353747.3,0,0.245326413,0.263037019,0,0,0
AL353747.2,0,0.554318021,0,0,0,0
FRMD1,0.017217131,0.045190681,0.025957011,0,0,0
AL606970.3,0.057746939,0.108265238,0.072550702,0,0,0
AL109910.2,0.093104743,0.058184943,0.233945367,0,0,0
AC187653.1,0,0.182945345,0.245190671,0,0,0
AC188616.1,0,0.061892807,0,0,0,0
AC188617.2,0,0.037314534,0.083350719,0,0,0
AC147651.3,0,0.744039963,0.362615319,0,0,0
UNCX,0.188413543,0.298896972,0.218505644,0,0,0
FAM220A,0,0.07122975,0,0,0,0
AC007029.1,0.871406848,0.726103478,0.608220583,0,0,0
AC005019.2,0,0.404875989,0,0,0,0
AC003986.2,0,0.166036228,0,0,0,0
AC003986.3,0,0.328425417,0.220084442,0,0,0
AC080068.1,3.513216172,4.555256976,1.237527903,0,0,0
IL6,0.087884757,0.109845524,0,0,0,0
AC010719.1,0.243418423,0.228183121,0.509700248,0,0,0
AC004947.3,0,0.139031641,0,0,0,0
HOTAIRM1,0.121546499,0.113939032,0,0,0,0
HOXA3,0,0.046182441,0,0,0,0
HOXA-AS2,0,0.026154298,0,0,0,0
HOXA-AS3,0,0.023804926,0.038285177,0,0,0
HOXA9,0,0.056199404,0,0,0,0
HOXA10,0,0.053457417,0,0,0,0
PRR15,0,0.087143554,0.116793278,0,0,0
AC007652.1,0.323547264,0.808791418,0.270993655,0,0,0
LINC01448,0.15396576,0.144329205,0,0,0,0
AC010132.1,0,0.354476988,0,0,0,0
AC017116.1,0,0.120376265,0,0,0,0
NPC1L1,0.265433608,1.330648219,0.166739527,0,0,0
AC013436.1,0,0.875152563,0.541345145,0,0,0
AC023669.1,0,0.379506851,0.508630266,0,0,0
AC023669.2,1.268016473,1.78297899,1.911695824,0,0,0
C7orf65,0.135339305,0.107350321,0,0,0,0
AC020743.1,0.197559281,0.333349657,0.297845699,0,0,0
AC020743.2,0.361286881,0.43828441,0.45390487,0,0,0
IKZF1,0.618821298,0.189894908,0.12899556,0,0,0
AC124014.1,1.435528123,0.448559977,0,0,0,0
DDC,0.167054181,0.221080145,0.246917046,0,0,0
DDC-AS1,0.102383763,0.063983781,0,0,0,0
AC079763.1,0.246386941,0.230965842,0.257958052,0,0,0
AC009468.1,0,0.117756678,0,0,0,0
LINC01446,0.061115389,0.143225604,0.167962099,0,0,0
LINC02854,0.275148062,0.184233454,0.246917046,0,0,0
AC011228.1,0.240202856,0.112584406,0,0,0,0
AC092447.4,0,0.036822811,0,0,0,0
AC092447.5,0,0.023228781,0,0,0,0
AC095038.4,0.346067139,0.139031641,0.49689538,0,0,0
ZNF479,0.204471476,0.219055796,0.220190507,0,0,0
AC099654.16,0.314746522,0.547944186,0.225962068,0,0,0
ZNF716,0.040717688,0.114507633,0.102311808,0,0,0
AC069285.2,1.084925789,0.745815714,1.453922997,0,0,0
LINC02848,0.059833354,0.089741516,0.075171981,0,0,0
AC115220.1,0,0.097759114,0.209633082,0,0,0
ZNF727,0.01787308,0.020105307,0,0,0,0
AC091685.1,0.405878487,0.253649987,0.594915758,0,0,0
ZNF735,0.115817556,0.199042538,0.145508058,0,0,0
AC092637.1,0.685483667,0.473479976,0.589249893,0,0,0
TRIM50,0.0972502,0.296281092,0.213816494,0,0,0
TMEM270,0.280031153,0.787512897,0.742728502,0,0,0
AC211433.2,0.391545138,3.450164167,0,0,0,0
CCL24,0.638529527,0.50647777,0.678801772,0,0,0
AC007003.1,0,0.115015379,0,0,0,0
AC004921.1,0,0.154816341,0,0,0,0
AC002076.1,0.345035222,0.431253109,0,0,0,0
AC003092.2,0.475648332,0.509574862,0,0,0,0
DLX6,0.712555324,2.746046422,1.127317871,0,0,0
BHLHA15,0,0.177999991,0,0,0,0
AC093799.1,0,0.638952217,0,0,0,0
OR2AE1,0,0.212203911,0,0,0,0
MUC17,0.057752442,0.09474111,0.116610453,0,0,0
MOGAT3,0.248814398,0.233241368,0.218819589,0,0,0
MYL10,0.173174821,0.351727982,0.507661447,0,0,0
AC005050.1,0.222583457,0.096301012,0,0,0,0
C7orf66,0.627012284,0.261230332,5.251670137,0,0,0
AC092590.1,0.205601043,0.19273269,0.258308063,0,0,0
AC006159.1,1.648749917,0.220793771,4.636027459,0,0,0
AC006364.1,0,0.058904499,0,0,0,0
WNT16,0.102132822,0.322036013,0.256630327,0,0,0
FEZF1,1.246423127,0.608346128,0.64708716,0,0,0
HYAL4,0.132676806,1.575387589,0.125016956,0,0,0
AC003975.1,0.181036999,0.237588519,0,0,0,0
AC084864.2,0.162235512,0.425827816,0,0,0,0
AC084864.1,0,0.558861611,0,0,0,0
AC087071.1,0,0.214406027,0,0,0,0
AC016831.6,0,0.149815681,0.150591728,0,0,0
AC008154.1,0.926776566,1.042524718,0.815052781,0,0,0
AKR1B10,0,0.128184088,0.214746805,0,0,0
AC245427.1,0,0.540091228,0,0,0,0
AC245427.2,0,0.220052661,0,0,0,0
LLCFC1,0,0.153395241,0,0,0,0
AC073342.2,0,0.078913329,0,0,0,0
OR2A42,0,0.045950341,0,0,0,0
OR2A1,0,0.030665802,0,0,0,0
ARHGEF5,0.026044683,0.097658297,0,0,0,0
LINC00996,0,0.353310715,0.105226924,0,0,0
GIMAP5,0,0.047104624,0.063131501,0,0,0
AC010973.2,0.197109553,0.300255595,0.402414561,0,0,0
ASB10,0.102082,0.334924783,0.160314141,0,0,0
IQCA1L,0.053619239,0.271421642,0,0,0,0
AC021097.2,0,3.926918161,0,0,0,0
AC073236.1,0,0.14304531,0,0,0,0
AC005998.1,0.171800418,0.499247594,0.345347923,0,0,0
AC008060.5,0.107801134,0.138949215,0.237014015,0,0,0
AC008060.3,6.129221199,6.703199663,12.04982928,0,0,0
CNPY1,0,0.110020243,0.073726766,0,0,0
AC009403.3,0,0.241870576,0,0,0,0
MNX1-AS2,0.648247994,1.747065153,0,0,0,0
MNX1-AS1,0,0.163739473,0,0,0,0
AC004863.1,0,0.133166243,0,0,0,0
AC083964.1,0.384832936,0.992053283,0.483487092,0,0,0
AF233439.3,0,0.189672987,0,0,0,0
DEFA5,0,0.125148892,0,0,0,0
ZNF705G,0,0.046776287,0.052242877,0,0,0
AC103957.1,0.325477737,0.423758929,0.340763203,0,0,0
AC103957.2,0,0.278517633,0.447936571,0,0,0
AC087269.3,0.47600409,0.446211496,0.332239167,0,0,0
AF131216.3,0.193029259,0.129248401,0.138579103,0,0,0
BLK,0.111235866,0.179582536,0.186335768,0,0,0
AC018437.2,0.467438463,0.292121322,0.880903538,0,0,0
AC100802.1,0.247014518,0.46310828,0.484903318,0,0,0
AC107959.3,0,0.290214741,0.259304939,0,0,0
AC100861.1,0,0.088256537,0.065713857,0,0,0
AC100861.2,0.350197972,0.303027185,0.372285061,0,0,0
AC041005.1,0,0.127251057,0.138569404,0,0,0
AC091185.1,0,0.59184997,0,0,0,0
AC069113.2,0,0.395665718,0,0,0,0
LINC01288,0.257117594,0.482049749,0.602991537,0,0,0
AC124067.3,0,0.039033799,0.052314659,0,0,0
AC016813.1,0,0.120020273,0.193027166,0,0,0
ADAM2,0.229508799,0.166247702,0.288344712,0,0,0
AC022733.1,0,0.192211086,0,0,0,0
AC009630.4,0,0.195922749,0,0,0,0
AC103724.4,2.283298156,0.583742436,2.086279918,0,0,0
AC091163.2,0,0.222939002,0,0,0,0
AC100805.1,0,0.039580353,0,0,0,0
ALKAL1,0.132919271,0.622999969,0.267190235,0,0,0
AC009597.1,0.051036702,0.057410843,0.08976836,0,0,0
AC068075.1,0,0.052142182,0.046588692,0,0,0
AC012103.1,0.842319872,0.873599956,1.576122173,0,0,0
AC092819.1,0,0.079381903,0,0,0,0
AC025524.1,0.200036922,0.656308878,0.502635096,0,0,0
LINC01603,0.166108613,0.276821423,0.394195094,0,0,0
PRDM14,0.371141139,0.479878354,0.562758149,0,0,0
AC022730.3,0.494112941,0.231593467,0.258659025,0,0,0
AC120194.1,0.311785943,0.350725908,0.587571119,0,0,0
MSC,0,0.376453554,0.10811531,0,0,0
AC111149.1,0,0.262285503,0,0,0,0
AC111149.2,0,0.08123431,0,0,0,0
CHMP4C,0.180000827,0.107376668,0.164469151,0,0,0
AC084734.1,0.342866554,0.517822224,0.550418602,0,0,0
AC023194.3,1.931830674,2.659787914,4.702441687,0,0,0
AC084128.1,0.967843312,0.623746076,1.291952783,0,0,0
SLC7A13,0.420346042,0.521145746,0.749567237,0,0,0
AC087439.2,0.442776531,0.507299974,0.432666006,0,0,0
LINC01298,0.101356501,0.047506352,0.159174785,0,0,0
AC083836.1,0.071307279,0.120319617,0.071669851,0,0,0
OSR2,0.227550533,0.950191898,0.220910698,0,0,0
AP001574.1,0,0.520307666,0,0,0,0
LINC02845,0,0.235953476,0,0,0,0
AP003550.1,0,0.137240573,0,0,0,0
AC025370.2,0.24558828,0.322304036,0.30854626,0,0,0
AP003471.1,0,0.1285466,0,0,0,0
AC090802.1,0.885331951,2.553599871,0.770048262,0,0,0
SMILR,0.38361511,3.236445407,1.652424239,0,0,0
FAM83A-AS1,0,0.258466126,0,0,0,0
AC090193.1,0,0.317416744,0,0,0,0
AC084116.2,0.803280797,0.479184554,0.825714401,0,0,0
AC084116.3,0.406241202,0.723548489,1.020766984,0,0,0
AC083843.2,0,0.167307412,0,0,0,0
GPR20,0,0.127149354,0.121721894,0,0,0
AC083841.2,0,0.471906953,0.505974864,0,0,0
RHPN1-AS1,0.237009336,0.177740137,0.238214443,0,0,0
AC067930.1,0.351573013,0.329568429,0,0,0,0
AC105219.3,1.701650984,1.823024507,1.425252724,0,0,0
AF186192.3,0,0.119994925,0,0,0,0
PGM5P3-AS1,0.097258003,0.136756091,0.085533459,0,0,0
AL392089.1,0,0.159599992,0,0,0,0
DMRT3,2.281066193,1.04281463,0.225878285,0,0,0
RLN2,0.824642006,0.220865295,0.518021884,0,0,0
AL354694.1,0,0.194580812,0,0,0,0
AL360089.1,0.486557697,0.456104564,0.873270837,0,0,0
CER1,0.295424147,0.715412474,1.051613882,0,0,0
AL512643.1,0.867526537,0.379506851,1.525890799,0,0,0
IFNA5,0,0.546876568,0,0,0,0
DMRTA1,0.396045174,0.396685694,0.23856271,0,0,0
AL513317.1,0,0.047060406,0.105120399,0,0,0
IZUMO3,0,0.242810244,0.621264008,0,0,0
AL353811.1,0,0.31716362,0,0,0,0
AL356133.2,0,1.914339526,0,0,0,0
IFT74-AS1,0.374143132,0.42087109,0,0,0,0
AL589642.1,0.117372555,0.14303423,0.117969352,0,0,0
AL589642.2,0,0.169301541,0.317666579,0,0,0
AL356489.1,0,0.124164329,0,0,0,0
AL135841.1,0,0.268007534,0,0,0,0
AL450267.1,0.291399939,0.273161525,0.366102005,0,0,0
AL161781.2,0,0.192211086,0,0,0,0
AL135785.1,0,0.569599971,0,0,0,0
AL591543.1,0.057848902,0.0271141,0.072678804,0,0,0
FAM240B,0.132146484,0.123875575,0.359716505,0,0,0
BX005214.1,0,0.29841175,0.399943367,0,0,0
BX255923.1,0,0.208581487,0,0,0,0
BX255923.2,0,0.191720019,0.073414526,0,0,0
FOXD4L6,0,0.15363657,0,0,0,0
AL354718.2,0,0.382867905,0,0,0,0
AL162731.1,0,0.12251773,0,0,0,0
AL590491.2,0,0.06727957,0,0,0,0
BX005040.3,0,0.071450701,0,0,0,0
BX005040.1,0.16148629,0.151379033,0,0,0,0
AL353608.2,0,0.25066587,0,0,0,0
FOXD4L3,0,0.192124427,0,0,0,0
AL353608.3,0,0.032270502,0,0,0,0
PGM5-AS1,0.193029259,0.096505473,0.210178306,0,0,0
AL161457.1,0.301381595,0.251127501,0.168285562,0,0,0
LINC01506,0,0.324054737,0,0,0,0
C9orf135-DT,0,0.081361714,0,0,0,0
LINC01474,0,0.134851892,0,0,0,0
AL161912.1,1.677217972,0.433722116,2.179843998,0,0,0
AL499602.1,0.624362469,0.585284281,0.663741194,0,0,0
AL356134.1,0.731234164,0.837792987,0.918690285,0,0,0
AL353752.2,0,0.080890657,0,0,0,0
AL353572.3,0,0.89042503,0,0,0,0
AL772202.1,0,0.217970322,0.486887577,0,0,0
BX470209.1,0,0.124055889,0,0,0,0
MIR4290HG,0.122559386,0.114888524,0,0,0,0
SUSD3,0.361354456,0.609727791,0.363191814,0,0,0
AL583839.1,0,0.177277994,0,0,0,0
AL442224.1,0,0.176233242,0.212575358,0,0,0
BARX1,0.103608867,2.0881681,0.433898672,0,0,0
AL392185.1,0,0.138986294,0.186274993,0,0,0
AL512590.3,0,0.175517732,0,0,0,0
FOXE1,0,0.032541579,0,0,0,0
OR13C5,0,0.11874106,0,0,0,0
AL353742.1,2.976442239,0.887774955,0,0,0,0
AL592463.1,2.433992565,4.160658688,0.779480174,0,0,0
OR2K2,0,0.458206429,0,0,0,0
ORM1,0,0.15765149,0,0,0,0
ORM2,0,0.111552874,0,0,0,0
TNFSF15,0.038928187,0.025544199,0.058689185,0,0,0
TNFSF8,0.06257177,0.20529414,0.209633082,0,0,0
AL162425.1,0.158980164,0.130401043,0.299603477,0,0,0
AL355601.1,0.993626023,1.131029451,5.260894382,0,0,0
AL445644.1,0.161414614,0.113483882,0.506985466,0,0,0
LHX6,0.089630322,0.098847594,0.351070677,0,0,0
AL359636.1,0,0.471906953,0,0,0,0
WDR38,0.655492294,1.269895827,0.850982598,0,0,0
AL358074.1,0.050720659,0.178297899,0.079653993,0,0,0
AL356309.2,0,0.197557709,0,0,0,0
AL356309.1,0.536382189,1.843638845,0,0,0,0
AL161908.1,2.860231007,3.615117528,2.987827178,0,0,0
AL360268.2,1.515279685,1.569959921,2.404712116,0,0,0
LCN2,0,0.124599994,0,0,0,0
PRRX2-AS1,0.706424096,0.92709366,1.065024014,0,0,0
PTGES,0.865416214,3.229979742,2.798715273,0,0,0
AL161733.1,0,0.799381778,0.494475435,0,0,0
MYMK,0,0.528665204,0,0,0,0
COL5A1-AS1,0.428347614,0.250961118,0,0,0,0
FCN1,0.115822643,0.044926935,0.045159657,0,0,0
LINC01502,0.055181343,0.062073121,0.110923841,0,0,0
LINC02846,0.136307018,0.340735215,0.25687517,0,0,0
LHX3,0,0.19235124,0,0,0,0
AL590226.1,1.142580732,1.224077497,1.230418228,0,0,0
LCN6,0,0.169909082,0,0,0,0
CLIC3,0,0.117270582,0,0,0,0
TMEM210,0,0.124709388,0,0,0,0
RNF224,0.117986182,0.079001108,0.29646525,0,0,0
AL157709.1,0,0.670018834,0,0,0,0
AL441943.2,0.060538541,0.090799196,0.106481126,0,0,0
